FID,ddd,dist
813,945.3642616,288.1470269
2714,945.6555038,288.2357975
3212,945.6722758,288.2409097
4160,945.8248198,288.2874051
1298,945.9025205,288.3110882
802,945.9380236,288.3219096
5324,946.3361645,288.4432629
4945,946.5286881,288.5019441
5730,946.8297883,288.5937195
4295,946.8889712,288.6117584
1916,946.919376,288.6210258
3223,947.0570656,288.6629936
954,947.2769292,288.730008
1669,947.5117891,288.8015933
1294,947.6264355,288.8365375
5680,947.6799148,288.852838
512,947.84282,288.9024915
2790,947.9936888,288.9484763
42,948.0116346,288.9539462
2259,948.1246218,288.9883847
933,948.4723524,289.094373
5792,948.4886024,289.099326
6237,948.7593736,289.1818571
3420,948.9304119,289.2339895
2240,949.1834663,289.3111205
6101,949.3395521,289.3586955
3426,949.699787,289.4684951
3825,950.1302407,289.5996974
596,950.468006,289.7026482
3129,950.5234352,289.719543
4849,950.5685334,289.733289
1156,950.6130792,289.7468665
4909,950.7365663,289.7845054
3022,951.2474712,289.9402292
3038,951.2557828,289.9427626
3136,951.6209563,290.0540675
1422,951.888136,290.1355039
4966,951.9618415,290.1579693
1283,952.0679142,290.1903003
858,952.2272105,290.2388538
4759,952.2930256,290.2589142
3463,952.526707,290.3301403
5310,952.8082642,290.4159589
233,953.1224629,290.5117267
2353,953.1619288,290.5237559
360,953.5491241,290.641773
2706,953.6730578,290.679548
2946,953.7605969,290.7062299
449,954.0126643,290.7830601
25,954.4818345,290.9260632
2418,954.7250229,291.000187
6121,954.8711255,291.044719
1126,955.0786172,291.1079625
727,955.2590421,291.162956
5250,955.2798911,291.1693108
3739,955.3869649,291.2019469
563,955.5331504,291.2465042
4352,956.0160785,291.3937007
5303,956.1666977,291.4396095
3204,956.4254948,291.5184908
363,956.8782441,291.6564888
4490,957.064977,291.713405
3652,957.5928076,291.8742878
4960,957.5953932,291.8750758
777,957.9317675,291.9776027
902,958.0359078,292.0093447
3690,958.2163619,292.0643471
2727,958.2540484,292.075834
413,958.3410526,292.1023528
907,958.4160359,292.1252077
5983,958.4340444,292.1306967
4565,958.6976153,292.2110332
5159,958.7148323,292.2162809
1286,958.7619885,292.2306541
5446,958.8041304,292.243499
3203,959.1662551,292.3538746
5770,959.2721984,292.3861661
1431,959.5511223,292.4711821
985,959.5522122,292.4715143
2487,959.8291281,292.5559182
6160,959.8623007,292.5660293
64,959.889855,292.5744278
5466,960.2047822,292.6704176
3382,960.275934,292.6921047
4826,960.4386103,292.7416884
1207,960.6989754,292.8210477
5251,960.9202357,292.8884878
4737,961.2126628,292.9776196
3510,961.2515928,292.9894855
3522,961.4967991,293.0642244
2876,961.6474892,293.1101547
1866,961.6965137,293.1250974
1164,961.8591237,293.1746609
5079,962.2026806,293.279377
2332,962.2517831,293.2943435
49,962.6096247,293.4034136
3719,962.7498883,293.4461659
2689,963.2082732,293.5858817
3152,963.2555987,293.6003065
2020,963.373327,293.6361901
990,964.1758701,293.8808052
4457,964.2718575,293.9100622
2704,964.3471208,293.9330024
77,964.3693524,293.9397786
876,964.9344333,294.1120153
32,965.5925571,294.3126114
238,965.9018733,294.406891
1982,966.0573011,294.4542654
4975,966.1436916,294.4805972
689,966.3726357,294.5503794
1041,966.8183788,294.6862419
2851,966.9597063,294.7293185
72,967.0757162,294.7646783
1767,967.1617351,294.7908968
1603,967.231682,294.8122167
1784,967.325377,294.8407749
617,967.5074498,294.8962707
3224,968.2230463,295.1143845
1301,968.535927,295.2097506
2074,968.8593197,295.3083207
795,968.9902041,295.3482142
5103,969.2806497,295.436742
3497,969.3566564,295.4599089
1981,969.7564858,295.5817769
4911,969.8018439,295.595602
4592,969.871545,295.6168469
1505,970.3667821,295.7677952
399,970.4212,295.7843817
5245,970.4366545,295.7890923
5077,970.604242,295.840173
4927,970.8058857,295.901634
2081,971.188013,296.0181064
5981,971.6935857,296.1722049
1297,972.0273344,296.2739315
3303,973.4409169,296.7047915
1629,973.5634263,296.7421323
1772,974.1017729,296.9062204
337,974.1099936,296.9087261
781,975.3563694,297.2886214
5564,975.3612694,297.2901149
3281,975.734191,297.4037814
2808,976.1240646,297.5226149
5038,976.1884431,297.5422375
1717,976.3938687,297.6048512
5413,976.5299946,297.6463424
5574,976.8786362,297.7526083
432,977.0318044,297.799294
2270,977.3592946,297.899113
1103,977.3920818,297.9091065
4249,977.4381849,297.9231588
1120,977.4457763,297.9254726
1950,977.6904862,298.0000602
5448,977.7510694,298.018526
2144,977.881338,298.0582318
2748,978.0166335,298.0994699
3040,978.1109821,298.1282273
55,978.3146153,298.1902947
2915,978.3442348,298.1993228
1057,978.4205638,298.2225879
2854,978.9043774,298.3700542
3219,978.9539565,298.3851659
558,979.0649467,298.4189957
2462,979.1489519,298.4446005
4358,979.2037833,298.4613132
3997,979.2384156,298.4718691
1310,979.4478575,298.535707
1773,979.543283,298.5647927
2021,979.7147122,298.6170443
3423,980.4469075,298.8402174
3383,980.4858828,298.8520971
4496,980.6033795,298.8879101
4970,980.7510615,298.9329235
630,980.8370433,298.9591308
718,980.9821062,299.003346
5921,981.0944636,299.0375925
5097,981.2272159,299.0780554
482,981.4416992,299.1434299
4399,981.5328164,299.1712024
5690,981.8172624,299.2579016
5190,981.854116,299.2691345
1356,981.9298539,299.2922195
616,981.9689277,299.3041292
927,982.2353813,299.3853442
5707,982.2807788,299.3991814
4946,983.2296956,299.6884112
5568,983.4811395,299.7650513
1461,983.5407138,299.7832096
5196,984.2952753,300.0131999
588,984.3238881,300.0219211
5006,984.404384,300.0464562
443,984.4895074,300.0724019
2599,984.5368922,300.0868447
3195,984.6786456,300.1300512
1347,984.7860309,300.1627822
5213,984.9608761,300.216075
1168,984.9629608,300.2167104
877,985.0922129,300.2561065
1203,985.1051264,300.2600425
